1
255 92 300000
168 63 220 91
142 81 169 88
138 21 142 58
70 59 81 76
32 38 91 61
136 25 210 51
46 49 149 87
235 74 244 83
6 16 70 82
255 87 255 87
43 58 95 61
61 21 72 21
2 90 53 91
252 2 255 19
147 15 240 45
5 31 21 74
96 90 222 91
35 33 195 42
195 67 247 71
84 32 101 55
229 20 229 33
1 53 58 83
60 24 160 61
202 42 205 87
157 9 191 19
95 88 198 89
229 72 236 80
234 4 247 69
166 47 201 81
15 67 130 92
234 70 255 70
108 65 228 87
8 3 19 60
190 15 213 24
2 15 50 55
6 8 226 37
127 68 232 70
195 76 202 84
195 46 229 82
65 52 254 58
205 78 241 92
111 84 139 87
114 55 204 59
203 89 208 92
143 67 143 69
221 55 247 59
81 3 206 24
195 80 234 81
131 26 188 85
197 35 250 61
240 6 251 92
136 34 142 48
93 71 237 85
69 29 134 47
1 26 112 71
16 17 52 86
28 64 239 81
56 41 78 73
157 17 231 85
46 36 223 56
208 89 228 90
129 57 238 73
35 82 42 89
233 10 244 35
243 7 247 74
97 50 167 67
123 3 244 63
78 15 162 66
181 48 244 82
191 52 238 77
109 53 151 71
181 72 233 87
74 5 217 53
127 13 144 23
113 77 207 91
160 46 197 91
188 73 209 82
80 5 122 81
122 79 123 86
254 38 255 81
63 63 77 81
246 38 249 76
203 70 205 90
3 89 228 92
122 40 210 78
168 81 200 88
197 53 244 78
114 53 198 80
91 19 238 73
78 11 103 80
185 11 246 43
116 77 205 78
230 4 242 66
97 52 158 69
178 63 254 90
98 20 231 83
135 57 180 62
175 17 188 25
78 63 167 66
152 54 153 59
222 33 231 90
55 13 196 46
6 24 110 65
196 48 228 55
19 53 53 59
107 27 236 67
1 79 16 85
55 83 68 83
34 56 71 77
139 20 252 49
103 49 218 59
178 65 213 92
48 30 94 45
114 43 170 82
46 63 141 85
188 65 252 78
214 41 249 91
99 27 134 53
102 77 167 92
107 2 139 27
117 40 168 53
220 73 252 85
20 58 130 82
56 71 100 81
3 31 11 71
231 3 253 31
243 61 249 79
79 11 130 65
220 72 227 77
228 54 251 81
213 92 231 92
94 26 185 33
21 35 227 50
100 19 151 44
101 41 134 55
229 34 237 73
196 18 243 80
107 18 252 34
124 83 159 88
7 10 74 16
91 13 164 28
75 84 115 84
115 84 201 88
215 60 236 71
111 57 179 91
112 16 169 87
113 65 113 73
46 62 205 75
140 87 176 92
177 1 207 80
60 10 156 65
115 56 121 77
4 14 29 92
157 13 255 48
134 38 138 71
242 43 255 70
190 76 255 83
206 80 227 90
192 64 250 71
43 52 80 70
12 92 167 92
59 68 233 84
236 79 246 81
154 76 230 92
112 18 150 77
129 70 232 78
103 90 179 92
20 20 80 89
118 64 156 75
58 2 182 52
60 59 100 74
139 61 151 86
1 14 215 18
201 90 210 92
247 3 249 57
231 1 235 35
149 49 181 52
172 66 204 90
113 47 207 63
83 40 159 52
52 67 147 86
75 20 182 27
160 8 201 54
134 23 182 36
33 12 131 58
201 13 235 76
234 31 251 56
159 43 252 56
52 10 205 81
209 22 214 44
242 77 250 85
238 25 239 73
176 37 235 42
107 43 212 82
235 86 250 88
198 26 208 69
12 54 148 79
199 57 249 73
228 53 243 75
201 76 210 78
69 3 203 25
18 7 135 36
28 73 169 90
190 46 193 48
172 56 192 66
63 36 91 41
78 24 170 73
95 47 190 80
190 78 222 84
95 54 197 86
7 91 251 91
164 7 164 19
106 51 248 55
236 53 250 60
237 59 253 67
30 31 218 34
102 32 162 58
27 43 83 90
155 85 207 86
56 48 93 79
125 28 238 88
169 40 215 47
101 54 159 61
150 15 172 86
227 54 254 87
175 39 201 39
173 10 252 17
220 37 230 40
131 47 193 63
241 42 247 44
56 8 147 28
128 8 248 54
72 75 174 77
45 49 229 52
116 19 136 48
27 32 153 91
122 11 172 17
103 59 166 69
209 58 240 92
53 22 205 66
132 49 252 69
196 54 200 92
140 92 154 92
30 15 190 46
199 21 240 60
79 82 107 91
126 43 165 77
178 12 225 22
110 52 153 75
77 85 213 92
242 36 244 67
54 66 222 73
180 80 194 89
17 76 217 90
112 76 255 85
154 90 225 90
192 33 195 33
194 55 251 76
12 24 220 90
87 86 128 91
237 53 246 77
185 8 255 92
60 37 137 72
178 69 254 69
27 92 31 92
196 4 210 84
160 87 243 89
25 10 246 61
129 59 233 65
124 83 211 87
91 1 154 38
229 69 237 84
126 32 237 58
20 67 161 76
90 38 113 39
183 55 208 85
230 47 250 91
43 1 225 77
44 40 71 72
192 18 255 63
83 38 162 51
153 33 211 59
201 24 204 62
147 57 192 71
115 9 130 53
65 65 249 79
238 39 250 89
117 59 151 83
97 61 157 87
94 61 211 65
225 6 250 69
47 71 51 83
102 84 226 84
89 47 154 72
73 34 240 34
218 52 254 89
88 34 94 81
19 40 142 40
121 32 231 43
179 66 255 91
222 88 241 89
54 60 246 70
196 24 213 69
105 90 114 90
74 84 161 86
10 77 206 81
204 85 225 91
236 13 241 57
224 34 224 66
188 52 202 76
80 38 80 44
192 25 208 43
173 92 236 92
185 69 239 88
123 53 235 79
201 13 204 44
85 22 100 43
116 22 248 76
186 39 245 92
33 80 56 92
94 26 189 41
60 56 242 58
8 38 188 64
95 46 114 88
135 88 193 89
11 35 29 82
58 64 96 81
113 39 201 75
24 65 238 80
82 65 126 82
217 57 228 61
101 67 189 73
169 78 230 87
208 83 238 85
233 85 234 85
186 60 229 78
127 17 164 53
94 53 114 85
61 21 179 69
54 64 94 88
80 39 80 46
187 69 235 89
69 9 246 11
44 41 210 53
153 88 220 88
102 71 127 79
224 79 233 79
84 2 138 84
241 41 252 68
228 25 242 70
173 17 214 47
23 54 135 68
209 91 246 92
22 8 252 50
88 14 131 87
225 33 250 37
235 76 252 92
8 48 146 76
106 8 159 74
113 24 227 33
118 73 213 78
60 31 195 32
27 28 193 44
39 4 168 18
126 10 211 15
6 26 75 62
35 3 74 58
212 63 253 84
57 88 124 89
204 53 240 78
5 33 50 61
143 92 144 92
78 56 156 85
100 2 169 14
228 49 234 81
254 26 255 65
48 4 182 53
92 6 159 32
212 31 242 70
44 32 65 63
100 61 227 75
203 25 244 53
162 67 167 68
82 49 162 71
214 54 227 86
166 85 167 85
45 75 210 92
175 69 238 82
171 14 252 70
10 86 92 91
49 52 132 65
212 73 254 73
139 54 216 84
140 30 186 52
24 39 211 60
242 55 243 92
118 62 194 67
142 74 218 77
201 41 238 71
175 90 226 90
16 15 191 52
141 18 207 90
253 3 255 85
113 89 208 89
118 83 240 86
239 20 250 28
10 22 190 31
50 80 107 89
11 6 133 17
211 73 238 91
176 31 232 34
203 47 227 61
198 29 251 75
100 21 122 45
242 10 253 43
76 26 249 42
7 78 165 82
167 86 244 92
98 58 150 75
68 55 225 76
225 65 248 78
76 9 184 53
234 78 240 91
21 56 157 83
242 80 249 89
249 46 254 46
41 64 85 70
67 86 131 87
169 15 221 43
38 27 163 47
185 65 216 90
71 87 227 87
159 39 233 43
220 69 224 88
131 10 208 57
214 31 229 67
225 66 249 91
150 32 183 82
14 24 228 24
62 55 124 61
68 12 135 84
134 42 141 73
206 8 253 45
171 56 252 88
178 35 188 50
104 91 124 92
121 62 230 91
254 7 255 9
252 67 254 68
210 89 244 91
206 25 240 27
24 73 53 83
41 57 209 60
135 17 163 55
239 72 251 90
172 87 196 87
196 23 223 80
192 63 229 63
170 90 225 90
147 15 221 50
180 49 202 75
5 37 150 88
75 2 75 28
19 77 235 78
129 49 163 88
242 20 246 49
110 42 242 46
56 2 75 18
170 18 238 62
21 20 205 33
202 27 254 77
32 67 216 77
118 64 231 84
175 3 236 36
9 10 150 66
72 33 166 71
194 73 203 83
145 50 204 52
142 60 161 89
100 45 114 50
208 1 240 20
226 77 243 86
205 41 211 76
166 24 251 57
153 30 165 63
246 62 248 70
154 8 222 40
150 20 158 92
157 79 226 88
154 65 165 79
116 88 135 90
218 1 252 57
48 68 244 80
229 12 244 59
90 68 226 72
16 19 38 25
78 55 141 91
11 40 188 70
25 71 208 87
145 53 252 69
234 88 246 90
163 46 211 61
27 19 79 42
207 60 218 81
59 80 203 81
9 18 30 46
185 25 224 49
26 63 199 77
144 17 184 90
26 33 88 75
13 50 70 78
118 24 127 48
30 43 152 78
144 34 190 68
185 79 193 82
104 53 147 56
206 72 231 79
211 52 255 90
70 56 166 78
202 45 208 61
21 12 183 24
193 20 197 91
98 64 181 90
21 19 57 37
182 20 235 38
4 13 130 86
64 6 172 80
54 91 69 92
34 6 174 12
93 22 218 72
220 69 223 69
219 86 231 86
59 70 195 76
125 92 209 92
215 64 246 69
198 58 235 89
172 10 245 15
76 85 121 86
58 57 174 90
155 30 229 91
54 46 178 52
59 42 165 65
206 37 221 90
47 44 59 80
126 67 244 67
23 36 165 55
109 65 200 77
216 58 234 89
226 87 242 89
88 63 197 68
202 22 219 40
68 32 216 44
197 18 221 18
111 4 116 50
76 64 151 72
60 63 211 70
97 85 157 91
23 22 163 65
212 50 218 90
127 84 128 84
22 82 250 89
38 24 171 73
21 39 181 89
144 16 149 88
183 70 191 79
219 52 233 65
91 58 255 67
1 5 137 79
100 48 122 80
50 6 117 68
101 62 158 63
198 2 249 51
77 47 236 55
174 44 194 50
46 85 216 91
8 50 144 90
139 84 171 90
48 50 59 86
192 48 201 52
240 17 254 25
110 39 223 53
62 63 131 80
132 76 247 76
124 79 136 87
202 61 251 76
93 18 207 46
142 2 153 52
73 92 239 92
203 76 231 82
90 24 101 29
117 19 236 50
231 82 247 91
67 4 188 68
157 63 185 86
154 47 211 81
170 63 189 68
249 50 254 50
247 92 255 92
128 81 162 88
119 17 231 25
252 84 252 88
246 23 248 50
20 28 73 32
20 63 251 72
112 2 229 84
48 38 134 80
5 74 73 76
124 64 221 65
224 58 231 82
21 78 219 86
142 17 189 66
43 28 227 89
140 92 222 92
191 52 242 87
202 8 246 9
110 72 150 87
188 45 248 90
198 44 220 60
1 33 113 49
182 37 247 87
143 63 143 88
136 3 210 59
249 68 250 88
230 60 245 72
69 10 227 89
254 75 255 87
72 80 205 92
35 51 147 66
27 83 200 90
141 29 230 73
31 29 116 70
35 38 114 84
143 4 194 56
211 30 219 42
161 51 195 54
255 5 255 24
185 74 247 88
248 10 253 35
45 9 203 89
133 47 143 61
22 76 142 82
128 11 156 65
49 34 113 65
129 36 249 45
215 74 218 82
24 14 186 36
121 64 122 71
147 77 247 85
55 42 200 64
101 51 229 67
255 52 255 66
255 28 255 80
68 11 251 87
90 35 202 60
60 3 118 36
120 88 200 90
181 5 232 90
3 1 119 33
118 18 128 28
245 48 251 82
181 58 226 92
85 92 116 92
147 58 204 88
128 60 197 85
55 50 167 62
130 26 218 52
230 87 251 87
131 80 218 87
66 58 159 73
194 3 216 45
1 44 117 81
157 83 247 83
198 12 215 63
172 1 224 14
131 12 216 49
109 66 125 80
104 24 223 82
254 8 255 90
234 82 236 87
103 88 219 91
82 32 124 72
114 23 235 27
226 33 227 40
156 55 230 63
135 24 213 38
10 13 135 53
24 71 120 83
21 65 160 67
173 61 207 71
100 67 205 86
129 49 173 91
26 46 122 69
227 45 254 75
10 3 122 9
55 48 56 52
135 75 137 91
141 32 234 38
60 70 76 87
190 32 190 92
152 21 186 86
37 44 106 79
199 49 238 82
91 76 164 85
62 57 229 89
12 61 50 77
210 48 251 79
221 16 246 70
233 60 240 69
89 32 146 47
175 20 218 84
246 92 254 92
224 63 224 69
42 87 244 87
40 36 188 67
133 70 226 78
135 20 185 40
112 50 132 55
210 11 213 26
229 76 235 76
183 75 206 92
71 51 173 55
94 74 254 77
66 37 122 41
140 5 222 81
62 58 227 76
229 24 253 89
227 19 233 46
50 59 102 89
44 40 95 69
188 56 231 74
130 74 212 91
57 62 254 82
123 11 205 75
193 83 207 84
20 77 194 85
97 51 162 60
1 79 24 88
173 27 185 82
154 16 163 87
239 27 255 32
69 1 177 6
227 33 240 52
121 7 172 59
251 12 253 30
86 19 148 25
192 74 241 84
192 29 223 92
59 82 117 84
154 9 236 12
108 90 196 91
127 5 182 30
90 77 108 82
157 77 196 80
168 7 177 81
146 77 252 84
69 24 233 58
224 43 230 67
33 45 255 49
115 3 225 58
251 4 254 75
45 37 97 80
188 42 207 61
140 78 175 85
94 12 252 14
224 30 242 58
234 31 249 45
6 35 34 50
129 26 188 27
191 78 219 86
246 16 250 76
147 17 229 26
123 36 123 92
196 79 208 86
213 47 228 72
76 92 255 92
177 1 253 85
242 68 252 77
245 29 246 86
112 4 115 60
50 48 186 57
31 50 236 67
146 82 148 90
192 16 232 27
118 81 237 84
74 12 208 73
254 48 255 86
75 67 123 71
191 65 220 67
100 89 129 92
247 36 254 43
191 4 246 54
221 86 238 92
43 18 234 68
245 46 253 54
182 46 193 59
4 31 98 55
236 83 236 88
124 44 178 69
139 31 156 31
152 82 190 82
96 21 193 74
104 90 146 91
37 84 152 84
131 77 189 77
242 78 249 82
63 30 78 90
200 41 242 59
125 8 241 32
152 46 233 75
131 69 233 92
235 61 244 87
100 80 216 86
153 75 234 80
255 15 255 80
1 20 11 71
7 46 47 67
101 37 180 37
26 74 197 90
73 54 179 90
243 27 248 76
227 9 235 92
163 87 186 92
35 9 218 44
81 65 118 91
63 57 97 88
36 34 37 85
91 27 139 41
162 19 246 81
186 57 247 79
50 13 231 71
126 51 220 72
32 12 70 23
253 90 255 90
60 49 83 76
165 19 246 79
131 19 175 34
233 54 237 89
90 42 99 87
201 12 233 23
215 7 217 9
97 9 109 39
160 86 255 91
143 3 155 52
205 60 252 69
162 65 209 75
108 13 109 16
29 64 162 80
4 56 193 71
12 22 204 41
53 70 231 73
100 26 193 64
94 86 150 88
120 41 121 65
220 91 236 92
119 84 127 87
209 57 222 73
132 40 149 79
255 68 255 81
211 41 234 63
53 44 79 61
100 23 195 85
196 16 233 41
184 52 250 91
146 66 220 69
51 64 153 68
44 77 153 90
113 71 179 90
245 39 245 92
66 19 86 43
224 7 229 71
167 7 246 37
188 8 220 11
232 61 237 77
9 48 243 57
179 1 224 75
104 90 196 91
83 92 251 92
146 13 154 20
109 46 246 81
106 10 233 41
214 56 232 80
9 18 45 46
247 79 250 84
247 34 250 46
59 75 71 88
95 1 178 30
150 16 198 42
216 6 249 16
147 25 151 88
195 70 218 79
250 44 253 63
53 82 252 83
4 71 192 88
110 36 209 64
148 54 253 84
233 37 242 79
25 31 113 92
242 33 246 62
98 45 183 56
84 51 104 67
23 13 209 21
141 77 188 79
189 16 235 89
36 61 42 85
198 74 203 87
245 63 245 74
179 29 247 62
44 21 197 31
199 44 208 81
46 45 111 78
75 61 243 73
49 70 207 88
94 27 161 71
208 87 235 92
92 1 186 1
185 47 192 61
72 13 81 69
227 15 227 73
217 9 231 26
222 28 233 29
7 22 248 56
168 70 245 87
169 8 246 42
28 49 218 89
51 88 175 90
105 40 242 59
236 14 236 60
32 25 85 49
202 78 253 90
201 11 215 85
81 19 205 21
152 1 163 50
131 48 171 82
25 36 103 62
230 85 233 91
136 84 252 84
23 28 177 73
162 67 210 70
104 57 255 70
148 44 255 63
152 9 249 64
246 46 254 86
146 81 255 88
211 27 239 79
63 24 95 89
69 62 247 74
235 39 241 56
31 85 241 91
57 20 195 22
38 27 190 77
29 3 73 24
223 66 245 87
121 13 205 36
233 7 237 42
59 45 224 64
228 90 255 92
12 53 76 57
111 30 148 78
153 10 196 34
173 83 203 85
224 79 241 85
107 86 210 88
152 58 202 59
188 79 207 85
158 12 203 40
191 68 252 91
122 36 193 92
100 19 188 21
114 11 115 75
199 92 240 92
172 15 189 15
155 45 229 74
224 43 226 74
168 16 230 77
28 77 108 84
204 41 214 90
18 85 160 86
34 33 163 57
2 15 114 67
160 47 169 51
166 1 167 10
94 79 139 81
57 2 199 78
213 54 228 91
132 52 172 55
193 92 250 92
136 19 146 22
137 11 174 50
41 40 140 88
58 81 195 87
117 15 245 20
15 17 143 22
245 13 254 75
17 58 245 60
19 59 219 82
186 62 195 78
132 52 224 87
57 65 131 77
85 23 156 76
49 76 82 90
116 3 206 9
31 74 248 79
90 26 149 61
60 15 174 65
184 35 193 76
123 47 196 74
65 39 157 69
21 27 80 88
239 55 246 83
31 77 95 78
247 68 255 89
58 19 161 19
44 86 246 86
198 5 253 83
8 86 151 91
56 27 183 28
66 45 127 56
232 83 233 86
235 10 249 22
131 65 209 81
36 28 233 92
131 84 218 85
218 49 219 79
61 4 166 27
36 60 241 61
244 79 255 92
27 8 166 31
13 51 118 70
79 74 182 85
64 87 128 90
79 36 208 69
105 13 246 13
180 60 207 72
227 45 227 49
74 17 80 89
110 21 181 25
188 87 188 88
170 16 209 72
221 46 253 51
167 55 240 56
244 67 251 78
248 86 251 88
167 18 251 65
99 68 114 69
98 13 155 66
154 31 230 80
100 43 171 72
132 85 203 90
204 62 247 88
25 6 86 57
191 6 223 70
77 44 151 69
150 12 239 51
7 9 194 26
36 52 181 68
50 4 120 87
133 92 146 92
209 57 252 83
136 78 147 87
45 20 83 51
24 57 129 82
142 42 208 45
194 45 230 76
8 40 64 67
79 10 126 49
79 33 194 51
88 38 147 70
45 41 85 48
133 56 184 62
240 73 244 92
202 69 245 82
125 84 188 84
58 7 231 19
230 29 232 55
233 37 244 66
25 78 242 90
99 20 182 21
146 82 242 85
39 45 174 73
178 4 196 17
189 85 225 87
14 63 34 66
221 71 249 89
95 48 214 72
27 50 137 64
125 23 224 69
170 29 201 89
231 26 234 87
53 28 179 55
96 51 228 77
55 42 56 60
149 38 196 44
120 73 147 76
222 82 240 86
139 56 157 65
132 7 220 61
220 77 234 82
156 54 210 59
220 75 244 84
242 65 243 84
44 46 158 53
134 51 226 77
224 22 230 91
144 30 247 77
89 72 134 84
37 88 194 88
154 81 185 85
82 57 209 76
74 12 125 80
105 19 139 54
170 80 239 84
60 68 134 76
47 16 217 74
1 36 188 92
32 10 132 30
181 37 250 50
75 44 143 89
33 33 65 89
72 58 99 62
88 28 146 31
74 18 190 80
219 63 235 81
255 10 255 85
191 6 250 50
140 26 234 29
106 6 234 89
1 39 4 64
90 16 94 55
248 13 254 16
131 60 178 69
51 26 79 26
184 71 241 76
76 21 232 88
165 86 187 92
252 44 254 73
220 36 227 84
107 42 201 46
235 32 241 80
19 62 57 75
12 41 188 87
176 62 238 67
89 40 175 56
201 28 243 60
29 53 122 72
59 5 198 19
43 3 150 11
96 85 125 89
201 19 245 50
65 68 94 81
44 9 60 80
215 4 215 6
125 3 220 6
224 41 228 58
125 60 231 69
190 15 230 20
38 66 53 80
235 48 244 86
235 92 241 92
126 59 143 65
4 41 58 77
59 42 70 52
191 68 232 91
52 62 54 74
248 34 254 90
126 69 169 78
138 86 161 91
245 46 252 50
217 20 250 83
140 6 204 19
246 78 255 82
173 43 244 53
189 54 193 75
48 56 97 90
154 83 231 92
93 61 226 67
78 59 128 84
123 46 206 68
199 38 227 62
248 85 251 91
149 30 239 85
24 9 32 49
215 26 235 68
179 71 244 79
81 35 110 91
146 77 198 80
127 26 177 69
75 78 183 91
66 44 128 88
177 75 196 87
156 31 228 74
222 13 240 52
122 60 210 72
63 52 173 53
138 44 152 45
186 62 227 67
45 53 165 59
222 62 249 66
235 35 235 82
41 2 128 74
131 49 145 59
86 18 198 45
253 68 255 87
194 14 253 38
226 40 236 68
99 84 197 91
233 86 240 86
63 59 204 69
200 46 251 78
11 13 154 75
144 35 169 57
195 14 223 59
145 2 230 24
231 46 252 84
222 83 246 91
179 31 198 50
78 85 141 85
248 29 248 48
155 37 191 53
128 77 128 79
142 6 150 23
119 71 206 87
55 83 248 90
122 87 174 87
56 47 136 49
32 56 162 77
31 49 141 83
32 16 88 57
81 14 153 53
132 13 229 40
6 86 144 90
237 83 248 89
209 7 244 26
96 75 97 82
62 3 213 30
46 38 52 42
116 6 232 53
227 16 243 74
126 3 136 5
202 10 208 31
136 6 197 69
130 8 209 48
190 53 202 64
154 12 234 82
58 64 216 71
75 53 111 88
249 42 253 56
51 73 156 79
237 67 249 74
175 63 188 85
140 92 232 92
56 77 139 88
5 37 140 68
216 92 232 92
118 48 231 78
172 55 247 90
183 12 226 59
117 16 122 85
54 7 96 69
63 78 147 85
220 60 231 77
12 52 151 89
19 37 218 40
158 77 193 84
192 53 236 62
199 65 205 79
110 68 254 69
201 27 255 74
237 38 251 84
74 17 169 86
21 92 246 92
89 10 186 56
6 23 34 40
252 89 252 91
12 15 228 43
215 83 226 84
8 38 244 52
220 9 255 55
101 86 200 86
140 59 194 60
42 50 73 87
78 66 150 83
139 53 247 71
77 67 185 76
31 6 208 79
109 58 161 80
146 78 178 87
205 87 230 89
114 21 246 77
91 5 108 73
137 54 251 54
240 70 242 87
75 90 136 90
142 8 208 17
75 73 246 81
150 79 246 88
200 89 249 89
165 45 239 63
202 29 234 85
238 45 244 61
200 79 204 88
51 8 188 39
229 78 238 84
196 15 234 31
59 57 254 58
147 50 164 62
52 59 248 66
212 15 229 92
245 9 254 27
181 17 207 27
217 14 247 28
25 70 109 88
252 10 254 56
112 34 159 79
83 27 149 50
152 33 240 49
87 87 152 89
80 24 157 42
70 5 165 9
57 81 213 89
225 52 250 73
105 3 138 55
211 6 224 45
144 54 211 57
150 22 222 81
37 29 189 29
105 86 143 88
47 47 242 60
100 14 227 60
18 25 224 52
12 71 22 72
118 64 168 86
252 61 254 86
183 27 232 57
170 38 232 85
103 13 239 77
163 8 163 71
224 73 226 75
112 91 114 92
108 72 124 92
252 13 252 33
112 27 184 38
145 88 187 92
51 18 233 86
223 16 239 52
47 7 134 53
29 58 69 80
116 40 187 84
167 73 181 90
28 80 67 89
75 57 223 63
73 23 91 59
128 79 208 83
188 6 211 36
80 15 220 38
118 4 216 70
183 74 216 88
234 19 250 70
168 44 172 65
65 76 226 86
142 64 191 81
169 78 208 85
236 11 254 24
61 87 227 87
135 36 177 76
113 72 139 85
158 14 221 17
154 8 184 89
56 52 175 54
254 28 254 73
122 81 169 92
247 42 252 42
150 74 186 82
167 50 195 55
70 15 230 55
52 60 195 66
78 74 206 89
37 88 104 89
35 54 87 90
59 1 211 54
10 65 224 70
233 5 255 34
219 66 249 76
86 71 198 79
72 80 188 84
235 86 238 87
182 81 185 84
126 15 253 82
169 72 191 83
248 34 250 60
65 8 144 63
168 45 223 57
191 46 238 46
133 77 237 90
166 59 234 67
27 88 134 91
96 72 243 80
122 45 125 71
122 24 141 43
184 48 189 92
241 89 243 92
135 21 241 43
139 27 142 34
209 5 210 11
190 60 205 69
243 49 248 77
50 39 58 64
120 74 150 90
65 37 97 76
236 75 244 89
32 90 129 92
71 54 180 90
120 21 190 71
211 87 242 92
50 60 60 74
60 27 178 76
179 77 189 86
20 39 185 45
193 80 195 88
128 58 130 77
101 83 178 85
234 87 253 92
237 84 239 92
190 52 232 81
115 62 249 81
63 16 168 72
243 64 249 65
234 38 241 67
3 85 216 89
107 3 149 16
249 18 249 83
28 29 174 48
77 63 156 84
148 91 207 92
95 83 194 83
84 41 239 49
110 39 146 72
112 22 186 65
15 67 47 90
214 65 222 90
179 21 239 57
31 23 50 78
204 44 209 61
113 20 210 43
236 26 241 77
244 90 255 91
136 71 226 81
83 49 89 89
61 92 200 92
204 29 252 63
171 12 254 64
216 15 239 22
103 6 224 66
88 32 198 48
105 57 171 59
219 36 253 36
34 55 82 61
239 60 249 70
143 70 174 84
133 33 216 54
103 35 157 50
224 35 241 40
86 14 213 33
29 31 182 48
194 90 229 92
64 65 200 90
174 63 196 72
88 46 178 66
159 19 183 87
182 24 213 45
22 69 84 85
42 81 180 91
30 79 107 89
86 36 207 45
100 7 127 32
20 56 141 76
224 57 233 88
101 26 188 77
24 35 107 92
118 47 136 90
220 55 232 56
49 36 136 53
46 13 217 74
95 72 207 78
38 79 102 82
221 66 244 75
108 3 169 29
92 17 109 86
198 17 210 46
52 81 169 89
49 62 167 66
198 45 221 57
10 5 83 87
243 27 245 55
199 54 209 87
152 42 225 72
75 38 121 87
164 1 202 18
51 13 180 87
184 69 242 88
203 69 216 80
224 50 252 59
3 44 8 92
77 34 239 50
251 1 253 14
172 77 233 78
32 39 253 88
9 40 99 43
79 12 97 65
64 43 220 71
155 60 186 60
255 87 255 91
14 36 200 90
219 56 253 83
5 7 192 62
112 19 247 79
30 32 38 91
20 61 133 61
178 90 212 92
152 42 186 48
219 47 240 76
36 16 64 91
149 38 181 88
135 46 247 68
98 81 225 85
62 37 151 56
11 64 54 70
102 34 131 77
99 83 143 84
90 77 111 86
168 40 174 62
79 36 124 88
236 55 241 78
136 82 217 85
143 51 243 89
26 81 238 85
197 72 221 72
187 36 228 39
58 32 70 79
44 85 181 90
177 53 242 92
32 29 85 37
76 38 199 71
200 63 219 76
74 85 194 86
228 69 234 92
103 70 176 81
99 11 185 65
200 11 217 67
147 13 152 23
115 10 214 10
108 41 183 52
217 15 254 45
216 71 225 82
243 75 243 75
34 23 106 71
236 38 251 66
217 75 252 81
88 86 95 87
97 87 168 88
131 17 155 30
253 75 255 86
199 19 209 39
118 88 191 88
254 78 255 88
72 23 115 59
244 76 248 90
106 24 232 80
246 68 254 85
31 76 152 84
236 77 252 92
212 40 254 54
3 78 31 92
157 72 200 75
229 13 233 14
171 40 180 77
139 28 231 80
232 39 237 42
17 62 224 78
148 51 246 79
159 23 186 59
121 86 122 87
234 40 235 41
48 45 137 55
60 4 89 82
238 91 241 92
9 34 173 49
111 74 170 87
161 68 181 78
96 14 177 28
234 29 251 89
99 5 218 18
164 92 225 92
167 81 183 90
75 28 171 74
135 29 201 49
249 6 254 68
185 4 252 50
109 10 190 24
151 20 206 34
9 90 252 90
110 25 223 78
240 52 253 89
94 91 106 91
59 48 179 89
83 76 107 81
32 92 79 92
131 83 251 92
76 23 92 56
127 54 243 62
59 75 152 89
219 5 229 14
156 27 167 55
93 60 201 88
83 70 94 78
189 57 192 87
123 66 160 88
