1
39 728 300000
28 426 31 583
34 348 34 461
16 350 27 370
2 58 4 247
9 551 37 715
38 426 39 673
24 398 28 607
27 624 35 626
2 558 32 699
32 74 39 640
14 130 37 187
31 218 33 231
7 275 28 695
35 677 37 681
34 51 35 369
29 494 37 718
34 269 38 599
38 283 39 617
38 186 39 717
29 15 36 66
27 117 30 616
21 623 30 711
13 504 33 534
22 509 39 568
4 326 35 493
37 264 39 442
15 694 27 712
35 58 37 688
5 590 29 717
29 176 35 667
11 590 11 666
15 93 25 643
29 249 34 505
1 568 30 572
31 607 33 648
39 50 39 409
5 222 7 556
21 569 28 683
10 60 24 676
27 695 34 717
25 502 28 681
22 171 38 238
34 508 37 660
25 271 29 538
15 659 38 700
36 664 38 685
26 362 39 383
10 706 24 727
32 278 36 355
10 34 32 139
7 478 35 705
27 113 31 510
37 127 38 697
13 648 19 726
23 209 36 477
23 518 28 597
18 448 39 549
23 267 29 618
5 60 19 123
20 281 34 379
18 673 27 707
35 526 37 632
10 696 34 720
6 388 24 651
36 620 38 709
9 73 34 403
18 470 31 629
13 567 36 602
12 201 36 679
23 148 34 662
34 239 39 459
19 403 30 406
8 618 22 723
39 673 39 678
7 212 20 628
2 609 30 677
20 448 37 478
13 673 38 680
8 359 12 363
15 491 29 600
31 459 37 701
6 237 38 519
30 175 39 352
19 633 29 674
33 437 39 476
19 181 26 204
2 582 32 608
36 420 36 509
25 375 28 380
4 396 29 682
23 6 39 532
28 686 29 690
34 153 39 407
13 233 16 409
30 655 31 714
28 527 36 694
16 60 25 330
9 454 34 525
19 265 23 544
12 665 15 676
12 474 12 577
5 44 8 661
19 535 30 715
22 267 38 274
18 156 27 427
20 276 39 585
14 297 16 621
3 304 20 635
28 330 28 391
6 119 15 208
5 368 29 416
9 377 28 394
13 46 22 241
11 301 36 545
33 341 38 398
23 629 25 695
14 297 24 636
10 104 38 175
23 505 32 672
4 727 5 727
23 59 28 524
19 65 36 304
1 133 10 585
24 336 37 417
22 429 36 447
17 177 37 259
35 67 37 578
29 288 37 623
15 705 35 708
10 417 31 702
3 330 10 458
2 136 2 559
36 264 38 490
6 393 33 622
16 540 33 679
24 57 33 287
29 531 36 608
3 588 31 642
24 363 30 724
25 581 34 719
15 273 27 479
21 609 24 676
4 718 38 727
27 140 31 611
17 470 28 515
17 370 32 432
8 568 14 577
28 615 34 644
26 385 26 685
23 552 23 638
16 313 28 395
33 496 33 728
26 204 39 600
15 140 26 288
19 42 28 606
4 463 30 570
26 31 31 700
10 518 21 715
36 716 38 718
28 181 28 709
37 340 37 381
21 97 27 233
4 264 27 325
18 212 29 420
19 275 29 636
34 620 35 675
34 591 35 724
15 292 22 589
10 254 25 433
37 289 39 493
1 18 9 543
11 502 35 597
8 238 24 711
28 105 33 687
30 282 38 619
3 291 29 402
1 227 28 316
32 612 35 666
22 464 23 586
21 365 34 483
34 670 35 728
29 229 30 595
31 334 39 535
24 237 34 567
1 42 15 305
13 51 23 117
8 67 35 80
27 130 34 429
4 358 6 429
38 656 39 698
33 17 34 671
23 719 29 724
11 395 16 538
1 381 37 413
32 394 34 635
34 685 37 706
37 475 37 652
19 147 27 692
20 294 26 649
6 27 37 145
35 23 36 59
4 267 24 431
26 318 27 621
33 580 37 670
30 207 30 613
28 205 32 664
22 130 35 145
19 624 34 670
18 20 39 390
25 427 27 671
21 365 25 679
24 409 39 570
14 401 30 673
34 7 34 28
23 159 36 579
13 455 37 705
24 269 26 440
30 680 35 680
11 537 23 643
11 571 18 724
3 673 24 709
15 23 38 30
38 484 38 599
24 239 31 410
13 103 32 561
7 679 36 706
19 322 20 562
13 603 36 728
26 88 34 694
39 567 39 721
38 698 38 717
1 504 11 591
3 524 13 706
28 666 33 713
21 134 38 670
19 599 32 718
32 125 36 507
35 335 38 385
15 576 35 728
1 178 7 248
34 547 39 718
35 704 36 727
14 583 21 593
24 513 29 595
27 264 36 480
32 29 36 118
2 126 39 320
13 222 15 473
31 133 34 614
27 705 37 713
29 325 37 387
37 113 38 377
27 194 37 486
3 227 6 690
12 268 17 651
29 699 32 699
19 161 23 367
29 422 38 430
6 374 31 450
38 477 39 523
15 554 19 576
24 593 37 601
6 675 37 696
4 49 9 550
19 271 26 303
2 174 23 672
36 524 36 568
10 344 23 465
28 696 36 705
34 637 39 704
26 506 28 548
32 209 35 683
10 303 38 557
31 129 32 711
13 6 27 664
1 471 12 722
23 221 37 290
37 449 37 624
18 570 28 590
26 42 33 664
12 306 19 445
12 279 33 326
25 485 25 644
2 4 30 443
14 351 39 704
27 676 36 684
37 425 39 613
1 420 36 685
33 527 33 702
37 473 37 719
3 160 37 323
4 101 8 413
26 361 29 711
13 351 20 536
11 569 30 626
19 632 37 710
29 686 37 709
3 399 7 626
4 359 25 653
20 325 36 616
16 432 36 550
10 545 39 719
10 242 35 387
36 493 36 614
29 728 35 728
21 303 36 677
18 426 19 480
31 65 36 423
25 246 31 604
20 682 28 712
32 354 36 371
10 419 28 600
28 44 31 205
24 275 33 302
17 634 39 691
18 19 34 262
31 386 33 682
32 66 38 103
35 547 36 562
1 659 28 725
7 442 38 615
1 266 14 674
35 6 38 363
16 706 29 717
18 221 35 377
22 2 37 103
15 693 30 718
11 572 12 608
29 283 32 347
38 28 38 550
3 703 29 716
12 319 27 429
10 29 14 539
3 193 34 599
16 118 26 166
26 86 26 243
27 318 36 508
4 650 33 694
33 700 36 713
39 537 39 546
14 292 18 530
18 152 25 284
8 544 14 643
17 425 18 547
30 35 36 170
32 123 33 540
38 349 39 393
19 672 36 725
13 258 25 698
10 6 23 330
26 258 37 310
16 470 18 663
2 610 27 721
5 664 12 703
11 250 21 305
25 620 32 633
27 93 29 341
4 427 27 631
14 661 20 700
30 396 37 504
19 484 32 531
23 671 36 701
28 436 30 678
23 126 29 318
8 167 33 195
11 455 38 529
7 464 25 656
37 228 39 542
32 496 36 693
21 594 32 723
27 434 31 450
29 205 33 515
36 344 39 364
33 467 35 540
26 3 30 721
10 556 21 702
32 247 34 250
6 689 7 714
19 716 29 727
9 290 28 399
7 662 21 719
16 646 22 665
2 590 3 617
18 350 25 642
9 256 31 485
12 362 27 496
3 475 19 682
9 363 30 377
30 675 39 689
14 296 38 544
33 74 37 217
35 602 35 719
11 515 28 557
20 287 37 421
20 597 30 678
24 242 27 718
17 103 35 318
12 33 24 635
24 150 35 524
34 702 38 728
29 504 37 505
9 272 36 716
4 693 5 725
20 327 21 588
4 352 17 496
32 306 35 599
18 538 20 617
34 604 35 676
1 640 13 658
30 675 33 721
3 584 33 672
23 120 35 377
10 112 14 135
2 659 14 709
13 439 29 562
21 92 34 298
1 74 2 398
20 242 32 491
21 304 30 420
36 439 36 628
24 470 27 645
5 506 34 570
26 708 37 719
37 260 39 589
13 350 19 709
28 484 32 637
18 76 23 109
21 460 31 527
33 515 39 707
30 537 38 686
7 234 27 635
29 574 33 584
7 317 34 417
7 570 32 581
4 349 36 538
2 669 15 679
8 294 16 596
25 551 36 620
26 271 26 373
13 354 34 629
13 462 23 480
19 211 35 551
30 298 33 360
3 668 28 670
35 31 35 204
25 213 36 312
15 117 35 176
11 206 26 645
24 41 31 401
8 447 26 601
28 51 37 274
16 632 24 683
23 174 38 667
1 465 23 546
36 723 38 724
1 596 9 692
21 687 36 719
10 686 30 703
25 648 36 690
24 554 31 716
1 652 30 658
9 638 13 642
20 322 20 463
26 339 32 599
11 607 17 642
23 177 31 699
36 450 36 690
17 297 18 570
16 120 39 385
10 625 37 629
19 273 38 542
30 316 32 333
35 393 36 440
28 191 33 645
1 184 7 453
23 269 39 375
4 370 33 433
37 180 39 535
32 696 37 724
10 485 35 531
37 109 37 643
13 400 14 475
26 50 34 569
1 726 17 726
25 483 28 518
25 326 27 652
33 440 37 588
1 673 1 702
4 28 31 701
4 301 33 348
5 473 16 677
23 325 34 423
28 466 37 578
28 495 33 602
11 15 38 310
21 525 36 645
15 629 25 679
18 693 37 725
26 612 30 657
7 449 21 707
27 535 31 712
36 680 39 725
39 152 39 478
20 267 39 663
34 409 38 522
18 24 25 643
19 563 32 695
1 147 15 441
38 387 38 511
23 704 33 724
13 312 15 471
13 698 37 712
16 255 30 333
36 247 36 440
25 631 28 633
32 513 36 620
28 637 28 684
15 239 39 348
18 185 37 578
18 266 23 675
5 527 14 699
25 209 29 314
5 599 33 632
28 269 39 696
11 669 39 680
9 262 32 312
5 370 23 596
34 172 37 705
27 345 37 574
31 78 37 641
13 427 16 550
6 175 18 577
14 52 26 159
32 124 35 489
10 219 13 515
16 7 17 26
24 478 27 705
36 591 37 670
23 324 26 389
4 101 17 389
20 33 20 443
5 473 7 494
5 29 34 491
31 643 34 698
35 445 35 496
8 131 29 585
27 680 34 725
36 497 39 558
15 596 15 691
18 349 28 405
34 295 35 675
39 633 39 642
32 694 33 703
36 562 38 701
36 626 37 691
14 179 17 452
26 485 35 617
8 73 13 598
12 257 32 486
22 536 26 582
36 450 36 609
39 684 39 719
9 231 36 437
20 721 38 727
24 85 37 451
36 564 39 631
20 92 24 406
31 32 33 650
34 552 34 693
5 586 29 669
17 521 33 602
12 637 27 676
10 11 19 603
9 367 27 516
12 175 38 195
23 90 34 133
23 632 26 633
13 203 37 301
3 511 32 639
17 462 36 485
23 336 30 427
26 73 31 213
12 370 12 590
8 84 23 321
11 499 20 631
5 48 34 231
15 153 22 266
14 557 39 682
1 610 38 691
7 90 30 657
11 14 14 359
21 657 36 697
25 176 28 343
11 456 38 664
22 352 23 610
13 417 26 707
6 604 25 658
19 698 30 704
32 90 37 159
23 126 34 522
39 615 39 689
1 147 32 566
2 19 36 711
6 90 34 408
36 283 39 474
18 538 27 708
11 350 30 678
38 293 38 561
25 64 36 561
22 617 37 652
26 459 29 660
18 192 27 360
11 537 39 691
16 281 38 646
39 18 39 116
29 597 38 621
28 628 35 728
9 275 37 653
28 254 31 316
3 468 11 695
29 293 37 644
39 455 39 619
27 695 28 707
10 335 12 421
22 218 38 226
9 272 14 313
1 390 27 553
27 493 36 639
14 119 32 483
26 669 33 699
10 556 14 558
10 89 33 557
6 619 23 707
10 160 11 339
19 611 26 689
29 412 33 691
36 88 38 358
17 402 22 664
29 162 35 652
4 293 7 698
9 166 16 303
25 60 38 406
34 123 37 238
13 207 32 294
23 446 27 560
35 414 38 664
33 288 37 645
5 499 16 664
1 315 6 513
11 659 12 681
39 512 39 600
22 424 30 557
20 212 37 567
11 586 23 691
39 446 39 551
33 65 38 434
4 546 15 719
18 285 30 295
10 681 13 723
37 15 38 399
24 47 28 360
12 629 26 634
1 348 14 491
20 417 23 447
11 540 18 616
24 43 29 591
8 447 22 478
38 674 39 704
7 113 11 401
6 103 19 137
12 659 36 695
2 619 13 644
10 168 37 391
39 139 39 447
22 569 30 589
4 275 15 680
36 25 38 485
36 601 37 715
3 58 31 193
18 293 33 604
16 270 17 315
33 616 38 688
19 543 23 699
29 210 35 509
28 336 38 514
7 625 18 709
2 321 13 399
8 377 38 429
15 399 20 403
37 639 39 706
3 89 39 388
7 221 31 571
24 365 26 384
30 722 33 726
8 537 16 621
27 174 33 180
21 330 38 609
4 666 13 726
2 576 14 646
14 646 15 677
32 336 36 576
23 529 39 711
25 1 35 585
35 309 36 714
4 47 33 65
26 264 30 653
39 659 39 720
27 196 31 685
8 697 21 727
35 272 37 724
29 377 32 573
25 501 29 691
7 447 17 537
22 306 24 339
10 667 34 672
6 328 20 501
20 641 20 700
5 6 24 360
11 650 34 687
17 310 26 389
14 465 29 715
37 30 37 555
31 407 36 449
11 169 22 171
21 295 32 419
4 363 36 486
2 715 37 717
33 601 39 621
3 701 12 711
5 726 25 727
10 599 30 605
23 127 32 395
10 715 36 716
39 352 39 629
1 684 30 686
31 620 32 634
28 484 32 549
31 594 36 654
17 11 33 367
16 474 16 558
23 246 39 444
24 292 32 473
3 133 25 218
38 178 39 517
13 84 26 322
32 592 33 616
12 500 25 503
17 571 38 623
33 359 33 660
36 320 38 688
23 319 26 359
2 384 39 644
6 720 15 726
9 66 32 184
8 505 32 635
21 361 22 627
38 542 39 554
18 442 26 579
16 489 28 583
12 16 34 460
10 149 37 333
28 376 35 589
36 130 38 344
38 349 39 462
7 484 23 550
14 468 34 714
34 140 34 726
31 593 37 683
11 717 21 718
17 544 31 589
28 392 38 585
15 165 36 512
9 88 12 326
27 93 38 255
7 374 7 673
21 555 30 681
30 607 36 690
23 180 26 366
36 353 37 486
37 715 37 718
34 186 38 205
39 270 39 595
8 370 31 695
29 391 35 644
7 387 12 452
8 156 30 296
32 712 38 717
4 583 33 653
16 339 37 679
4 366 30 562
22 197 29 554
39 396 39 452
32 98 38 548
32 478 34 646
3 210 30 254
32 367 38 671
39 354 39 399
34 293 36 581
34 145 35 176
10 18 22 502
4 723 18 727
29 268 32 605
4 689 33 724
18 509 20 646
11 199 26 406
28 540 39 637
3 709 23 716
11 698 12 714
4 526 13 591
5 661 31 699
7 564 23 712
37 553 39 597
37 82 37 503
4 2 6 140
7 409 8 432
32 99 35 627
6 172 6 644
3 450 14 652
25 636 38 656
2 625 3 639
18 388 22 477
30 287 32 568
28 150 31 592
7 69 22 490
5 516 29 581
34 466 39 604
38 456 38 602
1 695 15 720
33 268 33 271
29 691 30 721
9 307 27 320
2 136 25 176
37 454 39 508
37 629 39 722
25 504 28 562
7 562 28 669
27 539 35 546
12 335 12 710
39 8 39 295
27 389 31 570
1 531 16 632
24 3 34 598
11 12 37 255
15 595 37 718
1 16 8 520
34 378 35 544
22 45 25 552
15 28 21 44
17 34 39 110
25 373 29 719
30 605 30 676
18 273 20 371
32 643 36 666
5 357 25 486
37 691 38 717
30 267 33 664
13 643 16 673
26 474 36 698
26 466 26 584
27 388 39 577
25 212 28 592
6 366 20 586
18 226 28 717
18 4 37 43
15 623 39 689
3 330 25 423
31 163 37 228
17 108 27 151
32 340 37 447
11 351 26 595
2 56 39 504
26 134 27 384
37 588 37 589
1 534 27 622
4 481 19 613
12 618 24 719
11 682 19 723
36 112 37 631
32 335 37 376
21 689 30 720
14 669 36 710
12 69 20 644
8 219 15 454
19 37 38 304
3 350 24 644
28 711 34 726
20 694 31 724
35 54 39 194
15 447 32 703
24 655 27 676
7 561 27 582
5 694 39 704
23 137 38 256
37 182 38 213
6 238 6 579
17 132 34 335
7 452 21 633
11 245 36 433
8 724 19 727
13 387 20 678
23 306 36 634
31 5 31 365
18 453 26 540
12 452 20 651
30 667 36 686
16 230 29 574
5 115 24 190
11 406 22 442
24 593 30 665
24 58 38 378
31 149 31 576
23 404 28 579
20 588 29 717
3 410 13 511
2 534 11 598
16 415 30 487
39 206 39 588
8 63 33 98
2 486 33 677
1 670 14 685
17 616 37 716
28 442 30 472
1 358 7 628
9 652 20 713
1 18 14 286
20 299 26 530
31 662 38 715
17 306 31 711
17 630 22 680
24 517 36 668
13 329 22 347
8 455 13 474
8 397 25 495
3 175 28 588
2 79 8 192
28 398 35 505
27 6 30 333
6 683 34 720
6 698 18 700
29 479 38 714
24 437 35 694
38 378 38 454
21 545 35 608
18 428 32 619
25 489 25 728
6 100 8 487
29 430 30 711
5 485 25 596
35 164 36 394
13 724 20 724
10 394 19 722
34 435 37 607
33 390 36 570
38 689 39 708
32 167 36 553
12 56 18 453
34 553 37 684
33 133 38 422
18 380 31 455
8 300 18 672
21 413 35 680
17 569 29 712
1 44 23 649
35 104 39 608
39 580 39 680
5 278 30 610
5 719 8 728
7 478 39 532
32 23 34 594
9 589 32 686
18 373 20 434
18 622 31 678
32 182 32 485
8 486 28 686
20 393 27 609
8 529 18 696
11 331 22 687
21 12 31 64
12 227 33 659
36 17 39 19
37 198 38 349
14 670 37 690
36 20 37 540
38 597 39 623
22 457 31 559
32 110 38 436
1 341 25 604
18 153 35 719
13 237 35 635
5 557 31 623
37 439 39 541
1 635 8 692
17 490 23 660
22 547 33 647
29 196 30 618
29 558 37 638
28 97 33 241
6 467 19 631
36 515 39 609
25 482 39 583
22 685 31 686
27 92 32 559
5 206 13 600
3 609 20 695
39 524 39 636
21 536 37 670
14 31 24 200
6 507 27 614
38 74 39 227
17 280 36 292
25 261 28 273
29 249 38 572
5 278 10 467
18 45 36 96
13 427 14 644
38 205 38 411
21 65 35 337
8 287 27 291
27 465 33 592
31 710 35 720
20 501 34 623
16 265 29 669
38 455 39 462
7 376 24 675
12 91 34 336
9 602 36 635
13 384 24 713
25 153 39 460
28 363 38 407
6 148 32 604
18 524 20 645
15 188 35 376
24 503 38 638
36 80 39 529
14 524 23 579
6 233 7 313
27 703 31 719
36 670 37 721
29 505 38 645
16 130 24 447
20 429 38 705
1 337 28 463
37 140 37 636
34 247 34 399
21 362 21 392
24 448 25 458
21 487 35 719
16 505 32 537
5 630 11 725
6 662 30 717
2 145 21 161
16 65 26 410
16 579 34 668
3 130 20 710
5 28 37 521
24 9 24 661
18 641 28 703
23 149 38 642
2 210 33 343
36 129 37 422
6 618 28 658
21 218 39 714
33 354 37 429
20 115 26 536
15 175 21 526
27 689 34 701
9 199 14 623
13 726 35 727
18 680 31 689
23 306 29 365
20 705 27 721
3 638 12 702
17 622 18 670
14 335 35 512
21 176 35 324
16 513 36 568
15 419 23 690
3 577 18 682
23 527 25 541
8 546 11 704
19 664 33 674
34 633 37 669
39 438 39 483
16 185 24 421
14 446 39 640
28 312 37 443
36 206 37 258
15 71 29 505
26 644 32 651
35 78 36 603
38 728 39 728
33 278 38 320
38 102 38 418
4 85 31 667
12 326 14 683
5 38 35 257
30 379 34 474
18 615 38 707
32 287 32 312
7 425 9 606
2 421 19 421
22 331 36 542
28 221 38 281
2 374 21 385
19 620 39 695
16 402 23 508
16 721 36 726
17 113 38 315
30 410 39 551
31 583 38 631
38 157 38 198
24 120 31 275
30 135 31 545
22 361 22 614
30 225 35 278
4 126 8 521
11 53 36 529
37 211 38 434
6 605 7 714
25 331 30 621
3 85 7 536
4 516 30 545
12 100 28 217
5 368 25 702
21 239 36 440
10 622 17 687
26 54 32 94
13 479 29 520
7 373 21 593
8 2 19 519
5 396 18 399
21 560 27 696
33 623 37 651
39 152 39 647
16 119 34 681
25 564 28 723
39 391 39 431
23 707 38 720
26 640 36 670
4 277 26 716
34 317 36 634
9 602 22 687
11 424 26 434
22 459 32 676
28 459 33 653
9 727 14 728
16 560 34 625
7 399 22 417
23 106 27 681
29 715 33 724
5 81 18 244
26 587 34 724
11 362 37 386
9 174 11 242
5 100 25 306
3 191 32 404
22 261 23 565
39 531 39 710
17 587 25 671
9 484 13 645
20 115 38 360
35 457 39 721
25 125 35 678
30 188 31 520
37 518 37 550
5 651 21 659
2 717 39 722
6 271 39 599
7 631 32 686
4 656 11 702
21 251 30 361
27 70 29 525
26 86 30 666
13 66 20 403
31 207 32 299
15 627 16 648
35 148 38 405
4 409 10 426
7 308 32 580
14 62 35 78
39 571 39 586
14 520 39 727
33 434 34 511
21 600 39 684
30 4 39 658
28 638 30 709
19 322 21 505
39 259 39 573
26 136 26 504
13 677 25 689
25 69 27 667
35 575 35 683
38 295 39 411
31 678 33 703
8 524 9 533
28 557 31 690
21 74 22 155
37 522 37 644
27 176 28 252
19 7 29 270
37 579 38 630
21 410 24 534
2 627 23 721
34 725 37 728
18 419 38 497
6 574 31 621
38 564 39 662
5 400 23 725
10 626 12 640
13 289 23 630
5 542 8 697
13 354 35 391
2 674 14 694
22 490 30 710
23 528 35 649
16 179 24 405
5 428 30 475
20 619 24 690
25 389 27 540
32 348 36 385
30 560 37 671
26 493 31 493
13 292 37 567
19 527 32 724
26 151 30 542
11 72 25 115
4 488 35 672
20 716 25 717
22 723 23 727
27 631 31 723
7 265 18 362
29 276 36 698
18 189 27 591
20 97 30 155
12 640 20 651
16 568 18 658
9 557 31 720
33 88 36 260
26 374 26 579
28 290 29 554
37 405 37 426
29 509 29 535
19 124 39 471
8 331 14 545
21 398 35 512
30 57 38 482
25 707 38 728
13 546 13 658
12 136 36 400
26 245 39 609
25 612 30 711
31 258 33 418
32 44 32 112
31 113 37 518
21 121 23 304
11 131 20 634
31 381 37 457
5 255 24 650
21 321 24 582
27 447 36 564
7 233 19 549
20 408 29 582
37 606 37 657
10 142 20 687
33 164 39 690
1 613 34 696
20 610 37 700
30 121 34 548
14 469 29 636
18 215 29 685
36 685 38 705
27 89 27 685
36 173 39 512
37 503 38 599
14 119 37 414
19 504 28 551
30 422 37 669
37 85 38 440
23 555 37 607
10 39 13 648
19 553 31 573
21 403 30 577
21 601 37 635
33 493 38 521
15 726 18 726
5 418 38 638
14 634 37 658
7 621 32 651
18 223 32 224
15 643 34 702
7 375 10 690
35 271 39 323
21 37 22 606
9 727 30 727
35 57 35 382
34 117 34 285
12 472 20 489
3 638 12 686
30 153 39 452
18 614 34 654
21 105 23 700
14 371 32 718
1 376 19 443
27 310 28 617
29 626 36 681
29 413 36 643
22 128 37 422
34 651 35 696
37 716 39 724
14 726 30 726
6 416 6 685
26 624 31 627
30 191 36 609
38 519 39 670
23 682 30 726
11 101 15 719
39 405 39 565
18 105 31 203
9 680 33 709
27 324 39 612
26 367 35 451
25 652 36 663
28 234 31 616
27 700 33 723
31 93 35 655
11 282 13 344
10 408 28 618
36 704 39 715
30 344 36 465
34 333 39 350
3 317 11 590
30 377 34 536
15 171 35 724
23 708 32 722
7 497 33 500
11 727 19 727
37 268 39 510
5 376 36 639
22 469 27 639
25 563 39 637
39 527 39 594
7 676 11 688
36 610 39 641
17 622 21 692
5 475 17 711
5 728 22 728
33 457 38 503
9 330 20 685
9 497 27 560
16 36 26 718
38 603 38 623
12 487 18 553
20 51 34 148
26 434 27 543
29 241 39 490
28 47 38 475
4 370 6 659
32 667 39 713
11 533 33 566
20 241 20 439
31 486 36 611
24 552 37 615
29 702 39 703
17 656 36 661
23 633 37 713
4 649 22 692
10 671 12 703
12 397 23 661
4 531 35 678
29 553 37 688
16 31 23 120
6 24 22 381
2 534 30 630
8 87 34 321
16 25 26 259
28 554 37 645
36 643 39 700
17 461 33 539
14 269 36 286
29 236 29 651
9 234 31 564
22 380 28 523
4 3 28 510
28 160 34 163
16 709 19 725
20 133 32 188
29 718 38 723
21 294 31 516
25 100 28 375
26 585 33 676
32 38 32 189
29 695 29 707
35 121 37 629
11 8 29 499
38 188 38 275
21 501 28 656
21 4 38 374
6 332 26 497
20 473 30 607
4 568 32 588
14 655 29 684
5 358 38 553
5 599 31 698
11 273 36 527
20 715 33 716
2 551 31 705
24 429 39 565
30 194 34 252
13 648 22 665
28 584 32 712
23 429 38 610
29 331 36 457
28 312 28 361
21 537 34 567
9 665 24 714
34 581 38 658
10 99 12 163
22 621 38 643
39 544 39 698
39 490 39 517
12 715 12 726
9 179 10 374
5 701 9 707
20 386 31 471
27 681 33 720
5 293 26 686
26 567 32 699
30 422 30 667
16 421 28 518
27 644 39 680
8 257 10 258
23 288 29 554
18 592 36 593
36 673 38 724
1 315 17 451
5 368 34 635
4 301 13 319
11 36 36 566
24 710 37 726
21 63 23 640
10 474 32 726
5 520 39 700
7 547 17 584
29 391 38 589
4 699 11 709
5 668 36 722
31 11 38 470
33 88 37 208
10 399 11 599
39 610 39 714
4 47 21 470
10 427 13 611
19 719 26 726
21 323 36 354
10 672 13 692
13 562 23 653
12 669 34 671
13 95 25 664
33 695 34 707
26 213 26 588
4 402 19 405
7 265 10 292
8 334 38 380
1 69 21 698
30 318 36 417
28 176 38 653
5 228 7 526
39 84 39 131
6 715 32 727
22 142 35 724
19 460 21 602
20 674 29 681
34 74 39 190
36 412 38 643
23 229 28 550
25 216 29 698
28 635 30 703
21 187 30 354
35 546 35 664
29 640 32 664
20 95 26 727
18 220 21 417
21 283 25 578
22 602 38 660
5 80 32 510
21 439 29 444
26 289 38 699
4 271 25 454
19 47 38 84
35 302 38 371
37 188 38 417
20 376 28 615
32 644 35 724
23 75 31 482
36 311 39 599
13 423 16 471
17 529 37 566
5 485 6 545
19 683 24 716
31 676 37 691
34 471 35 490
26 301 29 649
25 15 28 24
6 345 38 608
13 142 31 519
2 422 33 562
3 525 24 613
30 302 30 713
4 80 15 142
30 695 38 695
22 414 28 689
26 572 36 664
9 621 36 633
29 347 30 439
15 124 19 613
3 85 24 140
15 223 35 646
26 673 38 723
39 590 39 641
5 33 39 507
30 254 31 446
32 331 32 372
3 103 18 533
24 697 26 716
26 380 30 390
4 233 16 318
1 526 21 684
2 414 18 563
24 457 35 648
6 286 20 479
14 550 37 685
32 450 39 623
15 256 33 420
31 657 33 666
38 431 38 498
9 325 34 677
24 655 30 689
37 693 37 695
11 313 21 321
38 441 39 485
1 457 4 530
9 161 10 585
32 687 32 718
36 390 39 659
12 487 18 727
16 407 16 504
25 633 29 726
25 109 33 185
16 378 33 582
37 447 38 498
28 472 28 526
12 359 36 462
37 514 37 625
20 332 36 687
1 30 39 280
2 230 13 364
32 304 38 437
22 141 35 524
7 578 38 593
32 546 32 557
10 70 14 284
23 460 33 667
30 150 34 397
7 669 25 698
24 37 36 169
6 618 23 725
19 580 29 621
23 391 39 431
9 109 23 634
17 632 35 642
